# 069 - Frequent Words

|threaten|ˈθretn|угрожать
|lovely|ˈlʌvlɪ|прелестный
|waiter|ˈweɪtə|официант
|moan|məʊn|стон, стонать
|exhaust|ɪɡˈzɔ:st|истощать, изнурять, исчерпывать
|nervous|ˈnɜ:vəs|нервный
|likely|ˈlaɪklɪ|вероятный, вероятно
|sailor|ˈseɪlə|моряк, матрос
|concentrate|ˈkɒnsntreɪt|сосредотачивать(ся), концентрировать(ся)
|character|ˈkærəktə|характер, фигура, личность, образ, лицо
|defence|dɪˈfɛns|защита, оборона
|term|tɜ:m|срок, период, семестр, учебн. четверть, термин
|random|ˈrændəm|случайный, произвольный, выбранный наугад
|rose|rəʊz|роза
|slope|sləʊp|уклон, склон, откос, клониться
|abrupt|əˈbrʌpt|внезапно, резко, грубо
|fashion|ˈfæʃn|манера, фасон, стиль, придавать вид
|awful|ˈɔ:fʊl|ужасный
|glimpse|ɡlɪm(p)s|мелькание, мельком взглянуть
|describe|dɪˈskraɪb|описывать
|extra|ˈekstrə|дополнительный
|purse|pɜ:s|кошелек, дамская сумочка
|fully|ˈfʊlɪ|полностью
|squad|skwɒd|группа, команда
|peace|pi:s|мир, покой
