# 015 - Mots fréquents

|la condition|kɔ̃disjɔ̃|состояние
|international|ɛ̃tɛʁnasjɔnal, -o|интернациональный
|changer|ʃɑ̃ʒe|менять
|oui|ˈwi|да
|public|pyblik|публичный
|humain|ymɛ̃, -ɛn|человеческий
|souvent|suvɑ̃|часто
|cinq|sɛ̃k|пять
|le système|sistɛm|система
|travailler|tʁavaje|работать
|le jeu|ʒø|игра
|vrai|vʁɛ|настоящий
|représenter|ʁ(ə)pʁezɑ̃te|представлять
|la madame|madam|госпожа
|la société|sɔsjete|oбществo
|difficile|difisil|трудный
|quoi|kwa|что?
|la entreprise|ɑ̃tʁəpʁiz|начинание
|le coup|ku|удар
|or|ɔʁ|однако
