# 220 - Mots fréquents

|le délinquant|delɛ̃kɑ̃, -t|преступник
|perdant|pɛʁdɑ̃, -t|проигрывающий
|la altitude|altityd|высота
|imputer|ɛ̃pyte|приписывать
|plaisanter|plɛzɑ̃te|шутить
|poétique|pɔetik|поэтический
|desservir|desɛʁviʁ|убирать
|mensuel|mɑ̃sɥɛl|месячный
|la connerie|kɔnʁi|глупость
|sanglant|sɑ̃glɑ̃, -t|кровавый
|le coude|kud|локоть
|ôter|ote|снимать
|le report|ʁəpɔʁ|репорт
|la créature|kʁeatyʁ|создание
|aucunement|okynmɑ̃|никоим образом
|globalement|glɔbalmɑ̃|глобально
|convenable|kɔ̃vnabl|приличный
|le itinéraire|itineʁɛʁ|маршрут
|purger|pyʁʒe|очищать
|fâcher|fɑʃe|сердить
