# 113 - Mots fréquents

|légal|legal, -o|легальный
|le dispositif|dispozitif|приспособление
|constitutionnel|kɔ̃stitysjɔnɛl|конституционный
|la contrainte|kɔ̃tʁɛ̃t|стеснение
|tarder|taʁde|задерживаться
|refaire|ʁ(ə)fɛʁ|переделать
|pleurer|plœʁe|плакать
|débattre|debatʁ|дебатировать
|la immigration|imigʁasjɔ̃|иммиграция
|le cancer|kɑ̃sɛʁ|рак
|lâcher|lɑʃe|отпускать
|le cercle|sɛʁkl|круг
|génétique|ʒenetik|генетический
|la importation|ɛ̃pɔʁtasjɔ̃|импорт
|la tonne|tɔn|тонна
|le dieu|djø|бог
|le référendum|ʁefeʁɛ̃dɔm|референдум
|perdu|pɛʁdy|пропавший
|obligé|ɔbliʒe|обязанный
|le visiteur|vizitœʁ, -øz|визитёр
