# 166 - Mots fréquents

|brancher|bʁɑ̃ʃe|соединять
|la concession|kɔ̃sesjɔ̃|концессия
|mystérieux|misteʁjø, -jøz|таинственный
|le assassinat|asasina|убийство
|la rive|ʁiv|берег
|la tolérance|tɔleʁɑ̃s|толерантность
|la clarté|klaʁte|свет
|conjoint|kɔ̃ʒwɛ̃, -t|соединённый
|fermement|fɛʁməmɑ̃|крепко
|redonner|ʁ(ə)dɔne|давать (вновь)
|assortir|asɔʁtiʁ|подбирать
|le change|ʃɑ̃ʒ|мена
|la star|staʁ|кинозвезда
|le grain|gʁɛ̃|зерно
|compliqué|kɔ̃plike|сложный
|le malaise|malɛz|недомогание
|restaurer|ʁɛstɔʁe|реставрировать
|la ambassade|ɑ̃basad|посольство
|le diplôme|diplom|диплом
|le miroir|miʁwaʁ|зеркало
