# 209 - Mots fréquents

|la majesté|maʒɛste|величие
|le mouton|mutɔ̃|баран
|la indifférence|ɛ̃difeʁɑ̃s|индифферентность
|omettre|ɔmɛtʁ|опускать
|typique|tipik|типический
|concurrentiel|kɔ̃kyʁɑ̃sjɛl|конкурирующий
|le désarmement|dezaʁməmɑ̃|разоружение
|quotidiennement|kɔtidjɛnmɑ̃|ежедневно
|la architecture|aʁʃitɛktyʁ|архитектура
|la éventualité|evɑ̃tɥalite|возможность
|massacrer|masakʁe|истреблять
|réciproque|ʁesipʁɔk|взаимный
|le état|eta|государство
|attarder|ataʁde|задерживать
|englober|ɑ̃glɔbe|объединять
|grossir|gʁosiʁ|утолщать
|séparatiste|sepaʁatist|сепаратистский
|le surcroît|syʁkʁwa|прирост
|sortant|sɔʁtɑ̃, -t|выходящий
|le plomb|plɔ̃|свинец
