# 115 - Mots fréquents

|la infrastructure|ɛ̃fʁastʁyktyʁ|инфраструктура
|le adversaire|advɛʁsɛʁ|противник
|africain|afʁikɛ̃, -ɛn|африканский
|royal|ʁwajal, -o|королевский
|mobile|mɔbil|мобильный
|significatif|siɲifikatif, -v|значительный
|la circulation|siʁkylasjɔ̃|циркуляция
|la cotisation|kɔtizasjɔ̃|взнос
|la entente|ɑ̃tɑ̃t|соглашение
|le cheveu|ʃ(ə)vø|волос
|ralentir|ʁalɑ̃tiʁ|замедлять
|le cadeau|kado|подарок
|la affirmation|afiʁmasjɔ̃|утверждение
|requérir|ʁ(ə)keʁiʁ|просить
|la destination|dɛstinasjɔ̃|назначение
|la stabilité|stabilite|стабильность
|louer|lwe|занимать
|le gars|gɑ|парень
|la fleur|flœʁ|цветок
|le agriculteur|agʁikyltœʁ, -ʁis|земледелец
