# 121 - Mots fréquents

|la automobile|ɔtɔmɔbil]</td><td class='clDef'автомобиль</div></div>
<div class='clWrd'>la collectivité<span class='clIpa'>[kɔlɛktivite|коллектив
|le record|ʁ(ə)kɔʁ|рекорд
|excessif|ɛksesif, -v|чрезмерный
|ridicule|ʁidikyl|смешной
|la modalité|mɔdalite|свойство, модальность
|le paquet|pakɛ|пакет
|la fondation|fɔ̃dasjɔ̃|фундамент
|terroriste|teʁɔʁist|террористический
|le retrait|ʁ(ə)tʁɛ|отступление
|le organe|ɔʁgan|орган
|le protocole|pʁɔtɔkɔl|протокол
|la apparition|apaʁisjɔ̃|появление
|le gain|gɛ̃|выигрыш
|le écran|ekʁɑ̃|киноэкран
|sonner|sɔne|звенеть
|protester|pʁɔtɛste|протестовать
|curieux|kyʁjø, -jøz|любопытный
|effacer|efase|стирать
|débuter|debyte|дебютировать
