# 158 - Mots fréquents

|coûteux|kutø, -øz|дорогостоящий
|le ventre|vɑ̃tʁ|живот
|soixante|swasɑ̃t|шестьдесят
|la bière|bjɛʁ|пиво
|passif|pasif, -v|пассивный
|la interrogation|ɛ̃teʁɔgasjɔ̃|вопрос
|le voile|vwal|вуаль
|accentuer|aksɑ̃tɥe|акцентировать
|rattacher|ʁataʃe|привязывать (вновь)
|manuel|manɥɛl|ручной
|contracter|kɔ̃tʁakte|договариваться
|territorial|teʁitɔʁjal, -jo|территориальный
|subsister|sybziste|существовать
|carré|kaʁe|четырёхугольный
|le voleur|vɔlœʁ, -øz|вор
|la centrale|sɑ̃tʁal|централь
|le pôle|pol|полюс
|le délit|deli|правонарушение
|le usager|yzaʒe, -ɛʁ|потребитель
|musical|myzikal, -o|музыкальный
